number of threads, number of stars, time elapsed
1, 869, 59.000000
1, 867, 55.000000
1, 865, 65.000000
1, 865, 59.000000
1, 865, 63.000000
1, 864, 58.000000
1, 862, 65.000000
1, 862, 66.000000
1, 860, 58.000000
1, 858, 65.000000
1, 853, 58.000000
1, 851, 64.000000
1, 849, 65.000000
1, 847, 57.000000
1, 847, 64.000000
1, 847, 57.000000
1, 846, 63.000000
1, 843, 52.000000
1, 842, 52.000000
1, 839, 50.000000
1, 838, 48.000000
1, 838, 46.000000
1, 837, 62.000000
1, 836, 58.000000
1, 836, 63.000000
1, 835, 56.000000
1, 834, 53.000000
1, 834, 62.000000
1, 834, 57.000000
1, 833, 63.000000
1, 832, 62.000000
1, 831, 51.000000
1, 830, 49.000000
1, 830, 49.000000
1, 829, 48.000000
1, 829, 46.000000
1, 829, 60.000000
1, 828, 63.000000
1, 828, 57.000000
1, 827, 61.000000
1, 826, 59.000000
1, 825, 62.000000
1, 824, 56.000000
1, 824, 62.000000
1, 823, 55.000000
1, 819, 61.000000
1, 819, 62.000000
1, 817, 54.000000
1, 815, 59.000000
1, 813, 61.000000
1, 812, 61.000000
1, 811, 60.000000
1, 810, 54.000000
1, 806, 60.000000
1, 806, 60.000000
1, 803, 53.000000
1, 802, 59.000000
1, 801, 60.000000
1, 801, 60.000000
1, 801, 60.000000
1, 797, 60.000000
1, 796, 59.000000
1, 794, 54.000000
1, 793, 59.000000
1, 792, 59.000000
1, 792, 53.000000
1, 790, 59.000000
1, 789, 58.000000
1, 787, 59.000000
1, 786, 52.000000
1, 786, 50.000000
1, 784, 58.000000
1, 784, 58.000000
1, 782, 58.000000
1, 782, 58.000000
1, 782, 58.000000
1, 780, 58.000000
1, 779, 49.000000
1, 777, 47.000000
1, 776, 57.000000
1, 776, 57.000000
1, 775, 56.000000
1, 773, 57.000000
1, 773, 57.000000
1, 772, 57.000000
1, 770, 57.000000
1, 770, 57.000000
1, 770, 57.000000
1, 770, 51.000000
1, 770, 47.000000
1, 768, 57.000000
1, 768, 56.000000
1, 767, 57.000000
1, 766, 57.000000
1, 764, 56.000000
1, 763, 51.000000
1, 763, 48.000000
1, 763, 56.000000
1, 763, 56.000000
1, 761, 56.000000
1, 759, 56.000000
1, 758, 56.000000
1, 757, 56.000000
1, 757, 53.000000
1, 756, 50.000000
1, 753, 45.000000
1, 753, 54.000000
1, 751, 50.000000
1, 749, 47.000000
1, 748, 54.000000
1, 748, 45.000000
1, 748, 46.000000
1, 747, 54.000000
1, 745, 49.000000
1, 745, 44.000000
1, 744, 40.000000
1, 744, 36.000000
1, 744, 33.000000
1, 742, 31.000000
1, 742, 36.000000
1, 740, 36.000000
1, 739, 34.000000
1, 738, 43.000000
1, 738, 53.000000
1, 736, 50.000000
1, 735, 46.000000
1, 735, 53.000000
1, 735, 49.000000
1, 733, 46.000000
1, 733, 53.000000
1, 732, 49.000000
1, 730, 46.000000
1, 730, 52.000000
1, 730, 49.000000
1, 727, 46.000000
1, 727, 53.000000
1, 727, 48.000000
1, 727, 47.000000
1, 726, 52.000000
1, 724, 48.000000
1, 724, 53.000000
1, 722, 46.000000
1, 719, 45.000000
1, 719, 43.000000
1, 719, 46.000000
1, 718, 44.000000
1, 717, 41.000000
1, 717, 38.000000
1, 716, 35.000000
1, 716, 32.000000
1, 716, 36.000000
1, 714, 35.000000
1, 713, 33.000000
1, 713, 32.000000
1, 711, 29.000000
1, 711, 28.000000
1, 711, 27.000000
1, 710, 26.000000
1, 710, 25.000000
1, 709, 26.000000
1, 708, 25.000000
1, 708, 24.000000
1, 708, 24.000000
1, 706, 24.000000
1, 704, 24.000000
1, 703, 23.000000
1, 702, 23.000000
1, 702, 23.000000
1, 701, 23.000000
1, 701, 22.000000
1, 700, 23.000000
1, 698, 23.000000
1, 698, 23.000000
1, 696, 23.000000
1, 695, 22.000000
1, 693, 23.000000
1, 693, 23.000000
1, 691, 22.000000
1, 690, 23.000000
1, 690, 22.000000
1, 690, 22.000000
1, 690, 22.000000
1, 688, 22.000000
1, 688, 23.000000
1, 688, 22.000000
1, 688, 22.000000
1, 688, 23.000000
1, 686, 22.000000
1, 686, 22.000000
1, 686, 23.000000
1, 685, 22.000000
1, 685, 23.000000
1, 685, 22.000000
1, 685, 22.000000
1, 685, 22.000000
1, 685, 23.000000
1, 684, 22.000000
1, 684, 22.000000
1, 683, 22.000000
1, 683, 23.000000
1, 682, 22.000000
1, 681, 23.000000
1, 680, 22.000000
1, 679, 22.000000
1, 679, 22.000000
1, 679, 22.000000
1, 679, 22.000000
1, 679, 22.000000
1, 679, 22.000000
1, 679, 22.000000
1, 678, 22.000000
1, 677, 22.000000
1, 677, 22.000000
1, 675, 22.000000
1, 675, 22.000000
1, 675, 22.000000
1, 675, 22.000000
1, 673, 22.000000
1, 671, 21.000000
1, 671, 22.000000
1, 670, 22.000000
1, 670, 21.000000
1, 670, 22.000000
1, 669, 22.000000
1, 669, 21.000000
1, 669, 22.000000
1, 667, 21.000000
1, 667, 22.000000
1, 665, 21.000000
1, 664, 22.000000
1, 664, 21.000000
1, 663, 22.000000
1, 661, 21.000000
1, 660, 21.000000
1, 659, 21.000000
1, 658, 22.000000
1, 657, 21.000000
1, 657, 21.000000
1, 656, 21.000000
1, 655, 21.000000
1, 655, 21.000000
1, 652, 21.000000
1, 652, 21.000000
1, 651, 21.000000
1, 650, 21.000000
1, 650, 21.000000
1, 650, 20.000000
1, 649, 21.000000
1, 649, 21.000000
1, 649, 21.000000
1, 647, 21.000000
1, 647, 20.000000
1, 645, 21.000000
1, 644, 21.000000
1, 641, 20.000000
1, 641, 21.000000
1, 641, 20.000000
1, 641, 21.000000
1, 641, 20.000000
1, 640, 21.000000
1, 640, 20.000000
1, 640, 21.000000
1, 639, 20.000000
1, 638, 20.000000
1, 634, 21.000000
1, 634, 20.000000
1, 634, 20.000000
1, 634, 20.000000
1, 633, 21.000000
1, 633, 20.000000
1, 632, 20.000000
1, 631, 20.000000
1, 631, 21.000000
1, 631, 20.000000
1, 631, 20.000000
1, 630, 20.000000
1, 629, 20.000000
1, 629, 20.000000
1, 627, 20.000000
1, 627, 20.000000
1, 627, 20.000000
1, 625, 20.000000
1, 625, 20.000000
1, 625, 20.000000
1, 624, 20.000000
1, 624, 19.000000
1, 624, 20.000000
1, 623, 20.000000
1, 623, 20.000000
1, 621, 20.000000
1, 620, 19.000000
1, 620, 20.000000
1, 620, 20.000000
1, 619, 20.000000
1, 619, 20.000000
1, 619, 19.000000
1, 617, 20.000000
1, 617, 20.000000
1, 615, 19.000000
1, 614, 20.000000
1, 613, 19.000000
1, 613, 20.000000
1, 613, 19.000000
1, 613, 20.000000
1, 610, 19.000000
1, 608, 19.000000
1, 607, 20.000000
1, 607, 19.000000
1, 607, 19.000000
1, 607, 20.000000
1, 607, 19.000000
1, 607, 19.000000
1, 606, 20.000000
1, 606, 19.000000
1, 605, 19.000000
1, 605, 19.000000
1, 604, 19.000000
1, 603, 19.000000
1, 603, 20.000000
1, 603, 19.000000
1, 602, 19.000000
1, 600, 19.000000
1, 599, 19.000000
1, 598, 19.000000
1, 597, 19.000000
1, 596, 19.000000
1, 596, 18.000000
1, 596, 19.000000
1, 596, 19.000000
1, 596, 19.000000
1, 595, 19.000000
1, 595, 19.000000
1, 594, 19.000000
1, 594, 19.000000
1, 592, 19.000000
1, 592, 19.000000
1, 589, 18.000000
1, 589, 19.000000
1, 588, 19.000000
1, 585, 18.000000
1, 585, 19.000000
1, 585, 18.000000
1, 584, 18.000000
1, 582, 19.000000
1, 582, 18.000000
1, 581, 19.000000
1, 580, 18.000000
1, 579, 18.000000
1, 578, 18.000000
1, 578, 19.000000
1, 578, 18.000000
1, 578, 18.000000
1, 578, 18.000000
1, 578, 18.000000
1, 578, 18.000000
1, 577, 18.000000
1, 575, 18.000000
1, 574, 19.000000
1, 573, 18.000000
1, 572, 18.000000
1, 572, 18.000000
1, 572, 18.000000
1, 572, 18.000000
1, 572, 18.000000
1, 572, 18.000000
1, 572, 18.000000
1, 572, 18.000000
1, 572, 18.000000
1, 572, 18.000000
1, 570, 18.000000
1, 569, 19.000000
1, 568, 18.000000
1, 567, 18.000000
1, 567, 17.000000
1, 565, 18.000000
1, 565, 18.000000
1, 564, 18.000000
1, 563, 18.000000
1, 563, 17.000000
1, 562, 18.000000
1, 562, 18.000000
1, 562, 17.000000
1, 561, 18.000000
1, 561, 18.000000
1, 561, 17.000000
1, 560, 18.000000
1, 560, 18.000000
1, 560, 17.000000
1, 559, 18.000000
