number of threads, number of stars, time elapsed
8, 1562, 34467.000000
8, 1561, 35337.000000
8, 1557, 34435.000000
8, 1555, 34671.000000
8, 1552, 34012.000000
8, 1550, 35511.000000
8, 1548, 34054.000000
8, 1545, 34209.000000
8, 1541, 33853.000000
8, 1535, 35178.000000
8, 1532, 34806.000000
8, 1532, 33409.000000
8, 1531, 33736.000000
8, 1528, 32891.000000
8, 1527, 34827.000000
8, 1524, 32889.000000
8, 1522, 33127.000000
8, 1517, 35371.000000
8, 1516, 33030.000000
8, 1511, 33406.000000
8, 1510, 35635.000000
8, 1510, 34277.000000
8, 1505, 32592.000000
8, 1503, 37124.000000
8, 1500, 32379.000000
8, 1498, 33374.000000
8, 1496, 32855.000000
8, 1495, 32306.000000
8, 1493, 32169.000000
8, 1485, 32917.000000
8, 1483, 32153.000000
8, 1478, 33037.000000
8, 1478, 32887.000000
8, 1477, 32854.000000
8, 1470, 34530.000000
8, 1466, 31471.000000
8, 1464, 31173.000000
8, 1462, 31213.000000
8, 1460, 31377.000000
8, 1456, 31134.000000
8, 1454, 31110.000000
8, 1449, 31019.000000
8, 1447, 33573.000000
8, 1445, 31427.000000
8, 1442, 33167.000000
8, 1438, 32279.000000
8, 1433, 30540.000000
8, 1430, 30142.000000
8, 1424, 31579.000000
8, 1421, 30187.000000
8, 1419, 30203.000000
8, 1417, 30657.000000
8, 1415, 32781.000000
8, 1415, 29819.000000
8, 1413, 29830.000000
8, 1410, 30750.000000
8, 1408, 29465.000000
8, 1405, 31297.000000
8, 1403, 29618.000000
8, 1403, 29693.000000
8, 1399, 29684.000000
8, 1396, 32225.000000
8, 1392, 29361.000000
8, 1389, 30064.000000
8, 1387, 29820.000000
8, 1386, 31096.000000
8, 1386, 29237.000000
8, 1382, 28773.000000
8, 1380, 28857.000000
8, 1377, 28689.000000
8, 1374, 28841.000000
8, 1373, 28381.000000
8, 1369, 28370.000000
8, 1366, 28792.000000
8, 1366, 28696.000000
8, 1364, 28723.000000
8, 1364, 28327.000000
8, 1364, 28311.000000
8, 1362, 28331.000000
8, 1360, 29766.000000
8, 1360, 28449.000000
8, 1359, 31662.000000
8, 1357, 31355.000000
8, 1356, 27935.000000
8, 1354, 28291.000000
8, 1352, 28124.000000
8, 1348, 28478.000000
8, 1348, 29294.000000
8, 1348, 28313.000000
8, 1347, 28208.000000
8, 1344, 28948.000000
8, 1343, 27919.000000
8, 1342, 27477.000000
8, 1338, 27647.000000
8, 1338, 28488.000000
8, 1336, 28044.000000
8, 1334, 31021.000000
8, 1334, 28951.000000
8, 1331, 27439.000000
8, 1329, 28041.000000
8, 1329, 27665.000000
8, 1328, 27273.000000
8, 1326, 30523.000000
8, 1325, 28107.000000
8, 1322, 28018.000000
8, 1318, 27212.000000
8, 1315, 28088.000000
8, 1314, 30293.000000
8, 1314, 27500.000000
8, 1311, 27159.000000
8, 1311, 28604.000000
8, 1308, 27148.000000
8, 1305, 30422.000000
8, 1303, 26525.000000
8, 1303, 26987.000000
8, 1302, 26968.000000
8, 1300, 26596.000000
8, 1298, 26454.000000
8, 1294, 26743.000000
8, 1288, 27406.000000
8, 1287, 26102.000000
8, 1286, 25900.000000
8, 1283, 29463.000000
8, 1281, 26676.000000
8, 1279, 26283.000000
8, 1278, 26889.000000
8, 1277, 26700.000000
8, 1270, 25643.000000
8, 1267, 25674.000000
8, 1265, 25646.000000
8, 1264, 26568.000000
8, 1262, 25695.000000
8, 1261, 25898.000000
8, 1261, 25712.000000
8, 1260, 25521.000000
8, 1255, 28006.000000
8, 1251, 25210.000000
8, 1251, 25672.000000
8, 1250, 27389.000000
8, 1247, 25635.000000
8, 1244, 25160.000000
8, 1242, 25032.000000
8, 1239, 25471.000000
8, 1239, 24915.000000
8, 1235, 24795.000000
8, 1234, 25636.000000
8, 1232, 24685.000000
8, 1231, 25078.000000
8, 1231, 25069.000000
8, 1227, 24682.000000
8, 1225, 25049.000000
8, 1224, 24508.000000
8, 1224, 24938.000000
8, 1221, 27069.000000
8, 1220, 24410.000000
8, 1218, 29365.000000
8, 1214, 24173.000000
8, 1213, 24431.000000
8, 1211, 24594.000000
8, 1210, 24299.000000
8, 1207, 24322.000000
8, 1206, 24138.000000
8, 1204, 23950.000000
8, 1202, 24189.000000
8, 1201, 23997.000000
8, 1198, 23869.000000
8, 1193, 24191.000000
8, 1192, 23642.000000
8, 1190, 23759.000000
8, 1189, 24075.000000
8, 1185, 24402.000000
8, 1184, 23662.000000
8, 1181, 23353.000000
8, 1179, 23659.000000
8, 1177, 24517.000000
8, 1177, 23723.000000
8, 1177, 24065.000000
8, 1176, 23524.000000
8, 1175, 23833.000000
8, 1172, 23443.000000
8, 1170, 23572.000000
8, 1166, 23296.000000
8, 1164, 23059.000000
8, 1161, 23006.000000
8, 1159, 24851.000000
8, 1156, 23192.000000
8, 1155, 23465.000000
8, 1153, 22954.000000
8, 1152, 27012.000000
8, 1150, 23695.000000
8, 1147, 24677.000000
8, 1146, 25494.000000
8, 1146, 22815.000000
8, 1145, 22780.000000
8, 1145, 22527.000000
8, 1144, 23896.000000
8, 1142, 22958.000000
8, 1141, 22924.000000
8, 1141, 23337.000000
8, 1139, 23820.000000
8, 1134, 22922.000000
