number of threads, number of stars, time elapsed
1, 1412, 123092.000000
1, 1406, 130060.000000
1, 1402, 129842.000000
1, 1390, 128129.000000
1, 1382, 113050.000000
1, 1374, 83874.000000
1, 1370, 70405.000000
1, 1358, 68836.000000
1, 1353, 89882.000000
1, 1348, 83544.000000
1, 1346, 110794.000000
1, 1340, 121300.000000
1, 1334, 120596.000000
1, 1327, 120277.000000
1, 1322, 119386.000000
1, 1312, 117855.000000
1, 1304, 116918.000000
1, 1301, 116424.000000
1, 1296, 115771.000000
1, 1291, 115140.000000
1, 1285, 114817.000000
1, 1281, 113967.000000
1, 1278, 113675.000000
1, 1274, 112887.000000
1, 1269, 112426.000000
1, 1265, 92250.000000
1, 1263, 110440.000000
1, 1260, 111470.000000
1, 1255, 110495.000000
1, 1249, 109969.000000
1, 1247, 109452.000000
1, 1243, 109108.000000
1, 1240, 108768.000000
1, 1237, 108370.000000
1, 1233, 108020.000000
1, 1228, 107192.000000
1, 1223, 106952.000000
1, 1217, 106002.000000
1, 1213, 105437.000000
1, 1210, 104837.000000
1, 1209, 104897.000000
1, 1203, 104184.000000
1, 1199, 85141.000000
1, 1195, 102570.000000
1, 1194, 84797.000000
1, 1187, 101518.000000
1, 1184, 101718.000000
1, 1179, 84837.000000
1, 1177, 100278.000000
1, 1174, 100473.000000
1, 1170, 99695.000000
1, 1165, 95919.000000
1, 1163, 78899.000000
1, 1162, 74129.000000
1, 1159, 98036.000000
1, 1155, 98474.000000
1, 1155, 98215.000000
1, 1154, 98354.000000
1, 1152, 97879.000000
1, 1148, 97674.000000
1, 1146, 97283.000000
1, 1142, 96543.000000
1, 1140, 96421.000000
1, 1139, 96380.000000
1, 1136, 95493.000000
1, 1135, 94954.000000
1, 1133, 95619.000000
1, 1129, 95141.000000
1, 1128, 94947.000000
1, 1124, 94724.000000
1, 1119, 93946.000000
1, 1116, 93692.000000
1, 1113, 93318.000000
1, 1110, 92763.000000
1, 1108, 92800.000000
1, 1105, 92537.000000
1, 1103, 92165.000000
1, 1101, 91941.000000
1, 1099, 91769.000000
1, 1096, 91424.000000
1, 1092, 90937.000000
1, 1089, 90389.000000
1, 1087, 77660.000000
1, 1084, 89245.000000
1, 1079, 77053.000000
1, 1075, 69391.000000
1, 1075, 87633.000000
1, 1073, 88874.000000
1, 1072, 84487.000000
1, 1070, 86226.000000
1, 1835, 193665.000000
1, 1818, 188468.000000
1, 1802, 187067.000000
1, 1790, 184715.000000
1, 2409, 283156.000000
1, 2382, 265135.000000
1, 2363, 245979.000000
1, 2339, 212190.000000
1, 2318, 204748.000000
1, 2844, 313793.000000
1, 2812, 320828.000000
1, 2784, 315337.000000
1, 3582, 482916.000000
1, 3536, 471849.000000
1, 4217, 643747.000000
1, 4165, 652253.000000
1, 4117, 616696.000000
1, 4091, 602482.000000
1, 4051, 600250.000000
1, 4000, 587121.000000
1, 3958, 570691.000000
1, 3916, 564064.000000
1, 3875, 555466.000000
1, 3846, 543285.000000
1, 3823, 535108.000000
1, 3791, 520586.000000
1, 3762, 521648.000000
1, 3735, 511102.000000
1, 3709, 503525.000000
1, 3679, 516544.000000
1, 3650, 496826.000000
1, 3631, 483404.000000
1, 3604, 437562.000000
1, 3580, 481407.000000
1, 3558, 475828.000000
1, 3536, 470464.000000
1, 3513, 451854.000000
1, 3492, 460058.000000
1, 3466, 445887.000000
1, 3443, 450505.000000
1, 3417, 444513.000000
1, 3398, 440036.000000
1, 3378, 436679.000000
1, 3365, 433046.000000
1, 3345, 429373.000000
1, 3327, 446341.000000
1, 3308, 406349.000000
1, 3284, 435822.000000
1, 3268, 412488.000000
1, 3251, 403765.000000
1, 3235, 405298.000000
1, 3218, 402282.000000
1, 3198, 410994.000000
1, 3175, 394086.000000
1, 3158, 382256.000000
1, 3141, 386765.000000
1, 3133, 412879.000000
1, 3118, 377005.000000
1, 3108, 374415.000000
1, 3091, 375833.000000
1, 3078, 358014.000000
1, 3068, 351048.000000
1, 3059, 326909.000000
1, 3045, 318215.000000
1, 3034, 327712.000000
