number of threads, number of stars, time elapsed
4, 4325, 206.000000
4, 4317, 204.000000
4, 4312, 201.000000
4, 4304, 201.000000
4, 4288, 199.000000
4, 4277, 199.000000
4, 4264, 197.000000
4, 4261, 198.000000
4, 4254, 197.000000
4, 4244, 197.000000
4, 4237, 198.000000
4, 4225, 195.000000
4, 4216, 193.000000
4, 4208, 194.000000
4, 4202, 193.000000
4, 4192, 192.000000
4, 4188, 191.000000
4, 4176, 191.000000
4, 4167, 189.000000
4, 4159, 188.000000
4, 4149, 189.000000
4, 4140, 186.000000
4, 4125, 186.000000
4, 4119, 185.000000
4, 4111, 185.000000
4, 4098, 184.000000
4, 4086, 184.000000
4, 4076, 183.000000
4, 4071, 184.000000
4, 4061, 181.000000
4, 4056, 182.000000
4, 4047, 181.000000
4, 4033, 178.000000
4, 4025, 178.000000
4, 4020, 184.000000
4, 4012, 177.000000
4, 4008, 176.000000
4, 3999, 176.000000
4, 3992, 174.000000
4, 3985, 174.000000
4, 3976, 175.000000
4, 3963, 172.000000
4, 3954, 171.000000
4, 3946, 171.000000
4, 3932, 173.000000
4, 3925, 170.000000
4, 3918, 170.000000
4, 3911, 169.000000
4, 3908, 168.000000
4, 3897, 170.000000
4, 3888, 168.000000
4, 3879, 165.000000
4, 3870, 165.000000
4, 3862, 165.000000
4, 3857, 166.000000
4, 3847, 165.000000
4, 3843, 164.000000
4, 3836, 167.000000
4, 3828, 163.000000
4, 3818, 163.000000
4, 3812, 162.000000
4, 3804, 160.000000
4, 3796, 159.000000
4, 3792, 159.000000
4, 3787, 159.000000
4, 3777, 158.000000
4, 3771, 157.000000
4, 3765, 157.000000
4, 3759, 161.000000
4, 3754, 154.000000
4, 3748, 155.000000
4, 3738, 154.000000
4, 3731, 156.000000
4, 3723, 155.000000
4, 3718, 153.000000
4, 3710, 154.000000
4, 3709, 152.000000
4, 3700, 152.000000
4, 3693, 151.000000
4, 3689, 151.000000
4, 3678, 152.000000
4, 3672, 149.000000
4, 3662, 149.000000
4, 3656, 147.000000
4, 3649, 148.000000
4, 3640, 149.000000
4, 3632, 146.000000
4, 3627, 148.000000
4, 3619, 147.000000
4, 3609, 144.000000
4, 3602, 150.000000
4, 3594, 143.000000
4, 3588, 146.000000
4, 3580, 143.000000
4, 3567, 143.000000
4, 3561, 141.000000
4, 3554, 141.000000
4, 3541, 139.000000
4, 3534, 141.000000
4, 3532, 139.000000
4, 3524, 140.000000
4, 3521, 138.000000
4, 3514, 138.000000
4, 3510, 137.000000
4, 3505, 137.000000
4, 3500, 137.000000
4, 3494, 138.000000
4, 3490, 141.000000
4, 3485, 136.000000
4, 3478, 136.000000
4, 3468, 138.000000
4, 3464, 135.000000
4, 3456, 136.000000
4, 3452, 134.000000
4, 3441, 133.000000
4, 3437, 136.000000
4, 3428, 132.000000
4, 3422, 133.000000
4, 3417, 131.000000
4, 3412, 131.000000
4, 3410, 132.000000
4, 3406, 131.000000
4, 3405, 132.000000
4, 3398, 131.000000
4, 3391, 129.000000
4, 3378, 130.000000
4, 3375, 129.000000
4, 3366, 130.000000
4, 3361, 128.000000
4, 3353, 126.000000
4, 3347, 129.000000
4, 3339, 130.000000
4, 3331, 125.000000
4, 3328, 125.000000
4, 3325, 125.000000
4, 3317, 125.000000
4, 3307, 124.000000
4, 3299, 124.000000
4, 3291, 127.000000
4, 3284, 122.000000
4, 3276, 122.000000
4, 3270, 122.000000
4, 3265, 120.000000
4, 3260, 119.000000
4, 3254, 121.000000
4, 3250, 121.000000
4, 3250, 120.000000
4, 3243, 120.000000
4, 3236, 119.000000
4, 3233, 119.000000
4, 3226, 119.000000
4, 3217, 118.000000
4, 3207, 118.000000
4, 3202, 116.000000
4, 3196, 116.000000
4, 3191, 119.000000
4, 3188, 120.000000
4, 3186, 115.000000
4, 3182, 116.000000
4, 3174, 116.000000
4, 3167, 115.000000
4, 3157, 115.000000
4, 3151, 114.000000
4, 3141, 113.000000
4, 3134, 112.000000
4, 3127, 111.000000
4, 3125, 112.000000
4, 3116, 110.000000
4, 3109, 110.000000
4, 3102, 109.000000
4, 3099, 110.000000
4, 3092, 109.000000
4, 3085, 111.000000
4, 3078, 109.000000
4, 3076, 107.000000
4, 3074, 108.000000
4, 3066, 108.000000
4, 3057, 107.000000
4, 3048, 106.000000
4, 3041, 107.000000
4, 3036, 108.000000
4, 3024, 106.000000
4, 3018, 104.000000
4, 3011, 104.000000
4, 3005, 104.000000
4, 2996, 104.000000
4, 2990, 103.000000
4, 2982, 104.000000
4, 2980, 103.000000
4, 2974, 102.000000
4, 2965, 102.000000
4, 2961, 101.000000
4, 2958, 102.000000
4, 2954, 101.000000
4, 2951, 101.000000
4, 2950, 100.000000
4, 2942, 100.000000
4, 2938, 100.000000
4, 2936, 101.000000
4, 2929, 103.000000
4, 2927, 99.000000
4, 2926, 99.000000
4, 2923, 99.000000
4, 2919, 97.000000
4, 2911, 98.000000
4, 2905, 97.000000
4, 2896, 97.000000
4, 2894, 97.000000
4, 2891, 96.000000
4, 2887, 97.000000
4, 2880, 96.000000
4, 2878, 96.000000
4, 2875, 95.000000
4, 2874, 96.000000
4, 2870, 95.000000
4, 2866, 96.000000
4, 2860, 95.000000
4, 2854, 94.000000
4, 2853, 95.000000
4, 2839, 93.000000
4, 2831, 94.000000
4, 2822, 93.000000
4, 2814, 92.000000
4, 2808, 94.000000
4, 2803, 92.000000
4, 2797, 92.000000
4, 2790, 91.000000
4, 2789, 92.000000
4, 2786, 91.000000
4, 2782, 91.000000
4, 2777, 91.000000
4, 2768, 90.000000
4, 2762, 89.000000
4, 2756, 89.000000
4, 2751, 91.000000
4, 2745, 89.000000
4, 2744, 89.000000
4, 2743, 88.000000
4, 2735, 88.000000
4, 2732, 88.000000
4, 2725, 88.000000
4, 2720, 87.000000
4, 2717, 87.000000
4, 2711, 88.000000
4, 2707, 87.000000
4, 2703, 86.000000
4, 2695, 86.000000
4, 2687, 86.000000
4, 2681, 86.000000
4, 2673, 85.000000
4, 2670, 85.000000
4, 2666, 85.000000
4, 2663, 84.000000
